chr,strand,gene_locus,gene_id,gene_name,gene_biotype,polyA_sites_in_gene,proximal_pos,proximal_feature,proximal_exp,distal_pos,distal_feature,distal_exp,proximal_control_sum,distal_control_sum,proximal_test_sum,distal_test_sum,proximal_fc,distal_fc,proximal_perc_inc,distal_perc_inc,proximal_padj,distal_padj,pair_type,gene_class
18,-,chr18:22166897-22168967,ENSG00000266010,GATA6-AS1,lincRNA,2,22167412,exon,1277,22166914,exon,5048,278,1067,999,3981,0.03676,-0.02641,0.22,0.21,0.99052,0.99261,same,control_down
18,+,chr18:59220167-59230773,ENSG00000134443,GRP,protein_coding,2,59230623,utr3,1534,59230767,utr3,1742,159,404,1375,1338,-0.99852,0.94793,0.1,0.23,0.10386,0.10517,same,control_up
18,-,chr18:47152833-47176373,ENSG00000134049,IER3IP1,protein_coding,2,47156030,utr3,31548,47155043,utr3,87074,18468,41321,13080,45753,0.31288,-0.3066,0.59,0.47,0.0003,0.0003,same,enhanced
18,+,chr18:46917491-47102242,ENSG00000167216,KATNAL2,protein_coding,2,47077540,utr3,673,47101289,utr3,777,392,287,281,490,0.54538,-0.52473,0.58,0.37,0.07158,0.07084,skipped,control_down
18,-,chr18:26454909-26657400,ENSG00000134504,KCTD1,protein_coding,2,26455609,utr3,808,26454912,utr3,881,587,523,221,358,0.47452,-0.43678,0.73,0.59,0.01109,0.011,same,enhanced
18,+,chr18:62187257-62307828,ENSG00000134444,KIAA1468,protein_coding,2,62223105,intron,1175,62307111,utr3,21948,621,9617,554,12331,0.2952,-0.22532,0.53,0.44,0.04013,0.03877,composite,enhanced
18,+,chr18:49560698-49599181,ENSG00000101670,LIPG,protein_coding,2,49592902,utr3,4671,49599181,utr3,669,2342,314,2329,355,0.15691,-0.19339,0.5,0.47,0.80752,0.80751,same,control_down
18,+,chr18:34976927-35143469,ENSG00000166974,MAPRE2,protein_coding,2,35141851,utr3,15624,35143465,utr3,15608,6382,4273,9242,11335,0.40233,-0.40518,0.41,0.27,0.00007,0.00007,same,enhanced
18,-,chr18:54151600-54224787,ENSG00000134046,MBD2,protein_coding,2,54154840,utr3,36771,54151609,utr3,4934,16617,1723,20154,3211,0.26446,-0.32028,0.45,0.35,0.00012,0.00012,same,enhanced
18,-,chr18:76978826-77133682,ENSG00000197971,MBP,protein_coding,2,77060473,intron,9402,77012795,utr3,50439,4086,18252,5316,32187,0.16196,-0.15624,0.43,0.36,0.72279,0.72258,composite,control_down
18,+,chr18:50878733-50954256,ENSG00000082212,ME2,protein_coding,2,50947887,utr3,10188,50949789,utr3,2123,5297,857,4891,1266,0.31574,-0.41189,0.52,0.4,0.00008,0.00008,same,enhanced
18,-,chr18:3066806-3220107,ENSG00000101605,MYOM1,protein_coding,2,3067106,utr3,1174,3066821,utr3,3023,501,1047,673,1976,0.36323,-0.27066,0.43,0.35,0.05441,0.05266,same,control_down
18,+,chr18:79395855-79529324,ENSG00000131196,NFATC1,protein_coding,2,79467992,utr3,25527,79529321,utr3,8699,12390,2927,13137,5772,0.45716,-0.47878,0.49,0.34,0.00158,0.0016,skipped,enhanced
18,-,chr18:24162043-24397879,ENSG00000141447,OSBPL1A,protein_coding,2,24162554,utr3,1821,24162052,utr3,19520,820,6685,1001,12835,0.3357,-0.25355,0.45,0.34,0.03025,0.02896,same,enhanced
18,+,chr18:12407895-12432237,ENSG00000141391,PRELID3A,protein_coding,2,12408931,intron,328,12432232,utr3,1191,257,765,71,426,0.70379,-0.42423,0.78,0.64,0.10405,0.09836,composite,control_down
18,-,chr18:45983535-46072271,ENSG00000152229,PSTPIP2,protein_coding,2,46018130,intron,4164,45983536,utr3,41038,2134,16852,2030,24186,0.06854,-0.07047,0.51,0.41,0.57286,0.58385,composite,control_down
18,+,chr18:9475008-9538115,ENSG00000017797,RALBP1,protein_coding,2,9520205,intron,1730,9538106,utr3,6190,901,2670,829,3520,0.34014,-0.2755,0.52,0.43,0.01826,0.01767,composite,enhanced
18,+,chr18:32091854-32131560,ENSG00000134758,RNF138,protein_coding,2,32130714,utr3,21180,32131559,utr3,8283,10147,3505,11033,4778,0.15697,-0.1665,0.48,0.42,0.05144,0.05162,same,control_down
18,+,chr18:46326808-46463139,ENSG00000141622,RNF165,protein_coding,2,46364395,intron,248,46463138,utr3,1334,149,508,99,826,0.64107,-0.45955,0.6,0.38,0.18939,0.17823,composite,control_down
18,+,chr18:12947132-12987535,ENSG00000085415,SEH1L,protein_coding,2,12985713,utr3,15119,12987533,utr3,29875,8354,14692,6765,15183,0.22305,-0.21881,0.55,0.49,0.24406,0.24387,same,control_down
18,+,chr18:63586988-63604638,ENSG00000197641,SERPINB13,protein_coding,2,63598741,utr3,8622,63599191,utr3,6851,7910,6434,712,417,-0.27103,0.28707,0.92,0.94,0.9468,0.9466,same,control_up
18,-,chr18:48919852-48950710,ENSG00000101665,SMAD7,protein_coding,2,48928467,intron,2862,48919860,utr3,15039,1180,5184,1682,9855,0.11777,-0.11162,0.41,0.34,0.61627,0.61572,composite,control_down
18,-,chr18:214519-268049,ENSG00000079134,THOC1,protein_coding,2,243962,intron,1889,214521,utr3,5210,918,2722,971,2488,-0.06853,0.06455,0.49,0.52,0.93951,0.93951,composite,control_up
18,-,chr18:68673687-68715297,ENSG00000166479,TMX3,protein_coding,2,68674732,utr3,15682,68673689,utr3,47220,7896,19988,7786,27232,0.24839,-0.23995,0.5,0.42,0.00872,0.00869,same,enhanced
18,+,chr18:12307668-12344319,ENSG00000176014,TUBB6,protein_coding,2,12326567,utr3,92099,12329822,utr3,9810,30491,3478,61608,6332,-0.05907,0.06446,0.33,0.35,0.9258,0.9258,skipped,control_up
18,+,chr18:9334766-9402419,ENSG00000128791,TWSG1,protein_coding,2,9386568,intron,3167,9402418,utr3,34173,1286,14994,1881,19179,-0.08918,0.08092,0.41,0.44,0.72388,0.72313,composite,control_up
18,-,chr18:79970810-80033948,ENSG00000141759,TXNL4A,protein_coding,2,79973513,utr3,45779,79970811,utr3,3192,24747,1396,21032,1796,0.24467,-0.31655,0.54,0.44,0.0006,0.00062,same,enhanced
18,-,chr18:63389189-63422482,ENSG00000119541,VPS4B,protein_coding,2,63410360,exon,13881,63389305,utr3,83377,7852,37503,6029,45874,0.3166,-0.31267,0.57,0.45,0.05235,0.05227,skipped,control_down
18,-,chr18:35251057-35290244,ENSG00000186814,ZSCAN30,protein_coding,2,35279549,intron,1056,35251065,utr3,19598,536,8214,520,11384,0.26894,-0.17812,0.51,0.42,0.16659,0.16034,composite,control_down
19,+,chr19:57363510-57365352,ENSG00000256060,AC003002.1,protein_coding,2,57365133,exon,1855,57365303,utr3,6236,857,3051,998,3185,-0.0761,0.05788,0.46,0.49,0.72364,0.72194,same,control_up
19,+,chr19:57421939-57435327,ENSG00000268533,AC003002.3,protein_coding,2,57428404,intron,2287,57431257,intron,1690,1042,902,1245,788,-0.18897,0.20286,0.46,0.53,0.32534,0.32649,skipped,control_up
19,-,chr19:21965707-21968528,ENSG00000279377,AC003973.3,TEC,2,21968474,exon,714,21966096,exon,361,282,129,432,232,0.0922,-0.11552,0.39,0.36,0.38392,0.38909,same,control_down
19,-,chr19:57437969-57466661,ENSG00000268163,AC004076.1,protein_coding,2,57461581,intron,535,57461267,intron,1211,263,550,272,661,0.16174,-0.12501,0.49,0.45,0.45999,0.45611,skipped,control_down
19,+,chr19:57261353-57262737,ENSG00000268713,AC005261.4,lincRNA,2,57262303,exon,934,57262703,exon,2137,441,1163,493,974,-0.27493,0.22639,0.47,0.54,0.62636,0.62401,same,control_up
19,+,chr19:40840158-40842038,ENSG00000279108,AC008537.3,TEC,2,40840381,exon,240,40842033,exon,2787,88,896,152,1891,0.10068,-0.04675,0.37,0.32,0.41428,0.39834,same,control_down
19,-,chr19:12441112-12484815,ENSG00000269755,AC008758.6,protein_coding,2,12461558,intron,978,12461184,intron,1152,387,509,591,643,-0.09061,0.08481,0.4,0.44,0.77816,0.77707,composite,control_up
19,+,chr19:7679826-7682853,ENSG00000269711,AC008763.3,protein_coding,2,7679826,intron,70252,7682853,utr3,16121,7811,8640,62441,7481,-1.50459,1.52187,0.11,0.54,0,0,skipped,repressed
19,-,chr19:8308356-8308766,ENSG00000167774,AC010323.1,protein_coding,2,8308765,intron,605,8308596,intron,435,314,240,291,195,-0.06704,0.07405,0.52,0.55,0.7516,0.75289,skipped,control_up
19,+,chr19:57867884-57868833,ENSG00000270804,AC010326.4,transcribed_processed_pseudogene,2,57867924,exon,1947,57868608,exon,2856,824,1550,1123,1306,-0.38383,0.35191,0.42,0.54,0.01389,0.01368,same,repressed
19,-,chr19:52962911-52981653,ENSG00000269082,AC010328.3,processed_transcript,2,52968251,intron,2486,52967731,intron,381,1229,217,1257,164,-0.07849,0.12314,0.49,0.57,0.5085,0.51903,composite,control_up
19,-,chr19:52897693-52928473,ENSG00000283088,AC010487.3,protein_coding,2,52925828,intron,2454,52925101,intron,1164,1264,645,1190,519,-0.07005,0.08322,0.52,0.55,0.60968,0.61173,skipped,control_up
19,+,chr19:21427573-21491265,ENSG00000269237,AC010615.4,protein_coding,2,21428595,intron,259,21429009,intron,1700,103,705,156,995,-0.0325,0.01522,0.4,0.41,0.79774,0.79707,skipped,control_up
19,-,chr19:49929763-49948983,ENSG00000269179,AC011452.1,protein_coding,2,49948979,intron,695,49946456,intron,348,157,66,538,282,0.09979,-0.148,0.23,0.19,0.82925,0.83403,skipped,control_down
19,-,chr19:38930896-38949854,ENSG00000269547,AC011455.3,protein_coding,2,38943581,intron,576,38943256,intron,260,263,96,313,164,0.17546,-0.26478,0.46,0.37,0.46187,0.48108,composite,control_down
19,-,chr19:52058489-52063702,ENSG00000260160,AC011468.1,sense_overlapping,2,52063342,intron,1801,52058490,exon,1478,873,632,928,846,0.13472,-0.14326,0.48,0.43,0.44583,0.44671,composite,control_down
19,+,chr19:19776601-19836072,ENSG00000267419,AC011477.1,transcribed_unprocessed_pseudogene,2,19793606,intron,826,19806906,intron,351,397,139,429,212,0.16635,-0.21302,0.48,0.4,0.97287,0.97762,composite,control_down
19,-,chr19:19788754-19790530,ENSG00000267481,AC011477.2,sense_intronic,2,19789503,intron,1029,19788755,exon,3598,527,1400,502,2198,0.46368,-0.36968,0.51,0.39,0.45128,0.44783,composite,control_down
19,-,chr19:45779436-45785972,ENSG00000268434,AC011530.1,protein_coding,2,45783730,intron,3983,45782948,intron,331,1788,187,2195,144,-0.21258,0.43034,0.45,0.56,0.22811,0.24168,composite,control_up
19,+,chr19:37817358-37832159,ENSG00000267640,AC016582.3,transcribed_unprocessed_pseudogene,2,37827979,exon,1082,37832156,exon,634,443,321,639,313,-0.62762,0.74137,0.41,0.51,0.05055,0.05268,same,control_up
19,+,chr19:58305318-58315662,ENSG00000142396,AC020915.1,protein_coding,2,58315446,utr3,737,58315651,utr3,10843,376,4882,361,5961,0.1674,-0.09148,0.51,0.45,0.38705,0.3789,same,control_down
19,+,chr19:14137178-14171266,ENSG00000267169,AC022098.1,antisense_RNA,2,14167135,intron,1658,14171265,exon,3635,614,1434,1044,2201,-0.04989,0.04338,0.37,0.39,0.98635,0.98651,composite,control_up
19,+,chr19:44033112-44072142,ENSG00000267022,AC067968.1,protein_coding,2,44069900,intron,240,44070069,intron,687,127,384,113,303,-0.09086,0.05092,0.53,0.56,0.7442,0.7395,skipped,control_up
19,+,chr19:34396314-34409363,ENSG00000266953,AC092073.1,protein_coding,2,34400326,intron,87596,34402412,intron,19712,57015,12598,30581,7114,0.07896,-0.08095,0.65,0.64,0.79241,0.79248,composite,control_down
19,-,chr19:43794308-43795657,ENSG00000268601,AC115522.1,lincRNA,2,43794827,intron,1019,43794308,exon,2997,443,982,576,2015,0.32342,-0.2617,0.43,0.33,0.12838,0.12448,composite,control_down
19,+,chr19:54890672-54891419,ENSG00000268734,AC245128.3,lincRNA,2,54891102,exon,1558,54891418,exon,4506,346,774,1212,3732,0.27934,-0.23038,0.22,0.17,0.13667,0.13397,same,control_down
19,-,chr19:14619116-14690026,ENSG00000131355,ADGRE3,protein_coding,2,14668620,utr3,386,14619239,utr3,487,106,77,280,410,0.47905,-0.48192,0.27,0.16,0.16496,0.16496,skipped,control_down
19,-,chr19:3052909-3063106,ENSG00000104964,AES,protein_coding,2,3053161,utr3,23218,3052909,utr3,62993,10421,22791,12797,40202,0.30625,-0.30114,0.45,0.36,0.00355,0.00354,same,enhanced
19,-,chr19:15353384-15379797,ENSG00000105127,AKAP8,protein_coding,2,15354632,utr3,9047,15353522,utr3,9919,4952,3844,4095,6075,0.41519,-0.41246,0.55,0.39,0.0001,0.0001,same,enhanced
19,+,chr19:6372432-6375250,ENSG00000125652,ALKBH7,protein_coding,2,6375028,utr3,8894,6375248,utr3,630,4738,285,4156,345,0.18213,-0.31825,0.53,0.45,0.18062,0.18864,same,control_down
19,+,chr19:44945981-44949564,ENSG00000234906,APOC2,protein_coding,2,44949392,utr3,6052,44949562,utr3,2438,2531,683,3521,1755,0.37517,-0.42255,0.42,0.28,0.01816,0.01862,same,enhanced
19,+,chr19:41883160-41930149,ENSG00000076928,ARHGEF1,protein_coding,2,41907450,utr3,16382,41930137,utr3,1107,7062,455,9320,652,0.02645,-0.03388,0.43,0.41,0.12208,0.12413,skipped,control_down
19,+,chr19:49928701-49933934,ENSG00000169136,ATF5,protein_coding,2,49931124,utr3,254,49931827,intron,2483,158,1512,96,971,0.12902,-0.06993,0.62,0.61,0.46756,0.46308,skipped,control_down
19,-,chr19:41354420-41364172,ENSG00000123810,B9D2,protein_coding,2,41361011,exon,1630,41354421,utr3,9040,658,3505,972,5535,0.03064,-0.0249,0.4,0.39,0.34295,0.34078,skipped,control_down
19,-,chr19:15235518-15332544,ENSG00000141867,BRD4,protein_coding,2,15247057,utr3,43993,15236839,utr3,30985,20142,15749,23851,15236,-0.08217,0.08252,0.46,0.51,0.40433,0.40435,skipped,control_up
19,-,chr19:29698885-29715788,ENSG00000131943,C19orf12,protein_coding,2,29701167,utr3,17414,29699579,utr3,2351,8695,898,8719,1453,0.28977,-0.38913,0.5,0.38,0.00257,0.00271,same,enhanced
19,-,chr19:1461142-1479555,ENSG00000119559,C19orf25,protein_coding,2,1474171,utr3,5318,1473203,utr3,2439,2521,1048,2797,1391,0.2282,-0.26375,0.47,0.43,0.33367,0.33494,same,control_down
19,+,chr19:16496310-16521351,ENSG00000105072,C19orf44,protein_coding,2,16518616,utr3,427,16521350,utr3,672,195,248,232,424,0.4182,-0.33282,0.46,0.37,0.31347,0.30282,skipped,control_down
19,+,chr19:13774167-13778461,ENSG00000104979,C19orf53,protein_coding,2,13774280,utr5,25136,13778457,utr3,29361,12142,15493,12994,13868,-0.07043,0.07004,0.48,0.53,0.64967,0.64967,skipped,control_up
19,+,chr19:48170691-48197619,ENSG00000185453,C19orf68,protein_coding,2,48190986,intron,311,48197619,utr3,2811,186,1342,125,1469,0.44481,-0.25733,0.6,0.48,0.13211,0.12193,composite,control_down
19,-,chr19:43622367-43639838,ENSG00000105767,CADM4,protein_coding,2,43624838,exon,852,43622548,utr3,449,517,326,335,123,-0.26503,0.33038,0.61,0.73,0.43222,0.44219,skipped,control_up
19,+,chr19:46601073-46610792,ENSG00000160014,CALM3,protein_coding,2,46609302,utr3,21160,46610780,utr3,241084,11494,123336,9666,117748,0.10345,-0.09945,0.54,0.51,0.1816,0.18134,same,control_down
19,+,chr19:7595901-7618303,ENSG00000076826,CAMSAP3,protein_coding,2,7597523,intron,744,7618301,utr3,3536,401,1862,343,1674,0.01318,-0.00862,0.54,0.53,0.99221,0.99013,composite,control_down
19,-,chr19:38730186-38769903,ENSG00000182472,CAPN12,protein_coding,2,38730449,utr3,3819,38730191,utr3,8627,2367,5347,1452,3280,-0.0008,0.00076,0.62,0.62,0.86605,0.86593,same,control_up
19,+,chr19:10871512-10923069,ENSG00000142453,CARM1,protein_coding,2,10922770,utr3,4771,10923067,utr3,15145,3112,8897,1659,6248,0.16865,-0.15467,0.65,0.59,0.1693,0.16845,same,control_down
19,+,chr19:38335774-38370942,ENSG00000099338,CATSPERG,protein_coding,2,38348898,intron,319,38363848,intron,845,193,374,126,471,0.44256,-0.31672,0.61,0.44,0.17542,0.16558,composite,control_down
19,-,chr19:46410371-46413583,ENSG00000169515,CCDC8,protein_coding,2,46410806,utr3,489,46410379,utr3,3386,208,1504,281,1882,-0.08328,0.04394,0.43,0.44,0.91338,0.90293,same,control_up
19,+,chr19:43353658-43363171,ENSG00000204936,CD177,protein_coding,2,43362575,utr3,746,43363165,utr3,1055,574,666,172,389,0.45807,-0.41575,0.77,0.63,0.79521,0.79307,same,control_down
19,+,chr19:45406208-45410765,ENSG00000117877,CD3EAP,protein_coding,2,45409782,utr3,1230,45410730,utr3,7548,900,5108,330,2440,0.20314,-0.14239,0.73,0.68,0.49808,0.49407,same,control_down
19,+,chr19:531711-542091,ENSG00000099804,CDC34,protein_coding,2,541583,utr3,1391,542085,utr3,9852,807,5241,584,4611,0.17191,-0.11051,0.58,0.53,0.24289,0.23787,same,control_down
19,-,chr19:42507303-42561233,ENSG00000079385,CEACAM1,protein_coding,2,42509106,utr3,1815,42507306,utr3,7349,1242,4883,573,2466,0.11649,-0.09478,0.68,0.66,0.5136,0.51214,same,control_down
19,+,chr19:58574797-58599800,ENSG00000213753,CENPBD1P1,transcribed_processed_pseudogene,2,58582755,exon,2050,58584388,exon,26190,1029,9897,1021,16293,0.41419,-0.33942,0.5,0.38,0.02055,0.01982,same,enhanced
19,+,chr19:859642-863629,ENSG00000197766,CFD,protein_coding,2,863307,utr3,27674,863450,utr3,34922,6083,6217,21591,28705,0.11779,-0.11748,0.22,0.18,0.16523,0.16521,same,control_down
19,+,chr19:1259383-1274879,ENSG00000099622,CIRBP,protein_coding,2,1273169,utr3,273180,1274806,utr3,32442,96505,12635,176675,19807,-0.09938,0.10211,0.35,0.39,0.36012,0.36023,same,control_up
19,+,chr19:54137727-54155680,ENSG00000088038,CNOT3,protein_coding,2,54154496,exon,1592,54155679,utr3,5102,793,2545,799,2557,0.0236,-0.02016,0.5,0.5,0.90288,0.90288,same,control_down
19,-,chr19:16892946-17026814,ENSG00000160111,CPAMD8,protein_coding,2,16952828,intron,1372,16892951,utr3,21804,268,4279,1104,17525,0.11911,-0.08103,0.2,0.2,0.95142,0.9466,composite,control_down
19,+,chr19:18683676-18782332,ENSG00000105662,CRTC1,protein_coding,2,18777951,utr3,5629,18782331,utr3,1288,2982,504,2647,784,0.30561,-0.44861,0.53,0.39,0.0048,0.00518,same,enhanced
19,-,chr19:15912366-15934866,ENSG00000171903,CYP4F11,protein_coding,2,15913676,utr3,1118,15912377,utr3,1535,1062,1436,56,99,0.11793,-0.10114,0.95,0.94,0.38855,0.3852,same,control_down
19,+,chr19:15640896-15662824,ENSG00000186529,CYP4F3,protein_coding,2,15660124,utr3,3399,15662818,utr3,2397,3012,1907,387,490,0.4819,-0.48731,0.89,0.8,0.11857,0.11942,same,control_down
19,+,chr19:1407568-1435686,ENSG00000071626,DAZAP1,protein_coding,2,1435134,utr3,35834,1435680,utr3,115260,19659,59307,16175,55953,0.15353,-0.15194,0.55,0.51,0.42176,0.42166,same,control_down
19,+,chr19:48933681-48944968,ENSG00000104808,DHDH,protein_coding,2,48940026,intron,432,48944967,utr3,2119,205,909,227,1210,0.21369,-0.14165,0.47,0.43,0.6545,0.64463,composite,control_down
19,-,chr19:41431317-41440716,ENSG00000105341,DMAC2,protein_coding,2,41439234,exon,3331,41431318,utr3,21506,1097,9508,2234,11998,-0.33773,0.31802,0.33,0.44,0.05456,0.05407,skipped,control_up
19,-,chr19:35497219-35513657,ENSG00000161249,DMKN,protein_coding,2,35503304,utr3,4821,35497220,utr3,22815,2744,14774,2077,8041,-0.27998,0.24254,0.57,0.65,0.08765,0.08721,skipped,control_up
19,-,chr19:45785973-45792801,ENSG00000185800,DMWD,protein_coding,2,45789397,exon,1520,45789259,utr3,776,715,370,805,406,-0.04439,0.06327,0.47,0.48,0.65295,0.65239,same,control_up
19,-,chr19:12875210-12881467,ENSG00000105612,DNASE2,protein_coding,2,12875556,utr3,8634,12875374,utr3,32490,4370,15216,4264,17274,0.11462,-0.10464,0.51,0.47,0.14257,0.14224,same,control_down
19,-,chr19:10133344-10231285,ENSG00000130816,DNMT1,protein_coding,2,10221432,intron,23902,10133346,utr3,84873,9079,47660,14823,37213,-0.51283,0.50761,0.38,0.56,0.00034,0.00034,composite,repressed
19,-,chr19:39530989-39532853,ENSG00000176401,EID2B,protein_coding,2,39531540,utr3,2380,39530989,utr3,1505,1097,744,1283,761,-0.06855,0.07903,0.46,0.49,0.65151,0.6527,same,control_up
19,-,chr19:18442662-18522126,ENSG00000105656,ELL,protein_coding,2,18442894,utr3,9001,18442664,utr3,32513,3365,13754,5636,18759,-0.09387,0.08818,0.37,0.42,0.96517,0.96493,same,control_up
19,-,chr19:11377204-11384341,ENSG00000187266,EPOR,protein_coding,2,11377561,utr3,2741,11377208,utr3,1273,980,459,1761,814,-0.02784,0.03188,0.36,0.36,0.65122,0.6526,same,control_up
19,-,chr19:45349836-45370917,ENSG00000104884,ERCC2,protein_coding,2,45351594,utr3,1255,45349837,utr3,1417,689,996,566,421,-0.45441,0.45132,0.55,0.7,0.00251,0.00248,same,repressed
19,-,chr19:9810266-9827815,ENSG00000127452,FBXL12,protein_coding,2,9823874,intron,707,9810270,utr3,8207,480,3516,227,4691,0.86858,-0.64122,0.68,0.43,0.03329,0.03158,composite,enhanced
19,+,chr19:4791680-4801272,ENSG00000141965,FEM1A,protein_coding,2,4795556,utr3,7949,4801270,utr3,1413,3332,507,4617,906,0.05568,-0.07307,0.42,0.36,0.69924,0.70171,same,control_down
19,+,chr19:51752025-51770525,ENSG00000171049,FPR2,protein_coding,2,51770299,utr3,553,51770523,utr3,7468,117,1490,436,5978,0.00412,-0.00225,0.21,0.2,0.43803,0.42465,same,control_down
19,+,chr19:676364-683398,ENSG00000070404,FSTL3,protein_coding,2,682047,utr3,3897,683384,utr3,16284,1442,5027,2455,11257,0.208,-0.18572,0.37,0.31,0.16119,0.16006,same,control_down
19,+,chr19:19385825-19508930,ENSG00000167491,GATAD2A,protein_coding,2,19506977,utr3,5179,19508924,utr3,45569,2751,17347,2428,28222,0.3395,-0.31062,0.53,0.38,0.00013,0.00013,same,enhanced
19,+,chr19:12891025-12914206,ENSG00000105607,GCDH,protein_coding,2,12899967,utr3,1711,12900699,intron,252,866,140,845,112,-0.07456,0.16875,0.51,0.56,0.64087,0.64878,skipped,control_up
19,+,chr19:33080879-33130541,ENSG00000076650,GPATCH1,protein_coding,2,33125187,exon,1289,33130405,utr3,2643,805,1404,484,1239,0.26154,-0.25244,0.62,0.53,0.22048,0.2197,skipped,control_down
19,-,chr19:6729913-6737602,ENSG00000125734,GPR108,protein_coding,2,6730055,utr3,10194,6729915,utr3,519,4885,219,5309,300,0.11008,-0.19285,0.48,0.42,0.48815,0.49659,same,control_down
19,-,chr19:45589763-45602207,ENSG00000177464,GPR4,protein_coding,2,45590643,utr3,1891,45589766,utr3,8098,519,2133,1372,5965,0.07275,-0.05151,0.27,0.26,0.70701,0.70471,same,control_down
19,+,chr19:34994783-35026470,ENSG00000089351,GRAMD1A,protein_coding,2,35010626,utr3,3857,35026468,utr3,27431,2583,13278,1274,14153,0.58821,-0.53481,0.67,0.48,0,0,skipped,enhanced
19,-,chr19:6379568-6393980,ENSG00000125651,GTF2F1,protein_coding,2,6380176,utr3,1727,6379761,utr3,1704,917,1010,810,694,-0.03343,0.03233,0.53,0.59,0.55926,0.55865,same,control_up
19,+,chr19:46297045-46343432,ENSG00000124440,HIF3A,protein_coding,2,46338537,utr3,1832,46343431,utr3,8218,334,1557,1498,6661,-0.02838,0.0207,0.18,0.19,0.9739,0.976,skipped,control_up
